Tarih,Sayaç Etso Kodu,Üretim Miktari (MWh),Tüketim Miktari (MWh),Çekis Endüktif (MWh),Çekis Kapasitif (MWh),Veris Endüktif (MWh),Veris Kapasitif (MWh)
2023-08-03 02:15:00,40Z000070752663N,"0,908",0,0,0,"0,015",0
2023-08-03 02:15:00,40Z000000006678L,0,"7,617",0,0,0,"0,472"
2023-08-03 02:15:00,40Z000000006679J,0,"2,269",0,0,0,"1,063"
2023-08-03 02:15:00,40Z000000006682U,0,0,0,0,0,0
2023-08-03 02:15:00,40Z000000006683S,0,"0,011","0,043",0,0,0
2023-08-03 02:15:00,40Z000000006684Q,"1,983",0,0,"0,001","0,121",0
2023-08-03 02:15:00,40Z000000006686M,0,"3,091","0,238",0,0,0
2023-08-03 02:15:00,40Z000000006687K,0,"3,14","0,495",0,0,0
2023-08-03 02:15:00,40Z000000006688I,0,"1,81",0,0,0,"0,16"
2023-08-03 02:15:00,40Z000000006689G,0,"4,047","0,28",0,0,0
2023-08-03 02:15:00,40Z000000006986A,0,"1,046","0,096",0,0,0
2023-08-03 02:15:00,40Z000000007315F,0,"12,585","0,433",0,0,0
2023-08-03 02:15:00,40Z000000008044F,0,"2,179","0,313",0,0,0
2023-08-03 02:15:00,40Z000000008046B,0,"1,156","0,123",0,0,0
2023-08-03 02:15:00,40Z0000000080479,0,0,0,0,0,0
2023-08-03 02:15:00,40Z000000009920P,0,"6,549","0,262",0,0,0
2023-08-03 02:15:00,40Z000000077651V,0,"1,135",0,0,0,"0,526"
2023-08-03 02:15:00,40Z000000081261V,0,"1,138",0,0,0,"0,528"
2023-08-03 02:15:00,40Z000000099310Z,"0,77",0,0,0,"0,09",0
2023-08-03 02:15:00,40Z000000099623J,"0,012",0,0,0,"0,002",0
2023-08-03 02:15:00,40Z0000007484327,0,"1,81",0,0,0,"0,15"
2023-08-03 02:15:00,40Z000000954315B,0,"1,159","0,099",0,0,0
2023-08-03 02:15:00,40Z000001027858V,0,"1,146","0,215",0,0,0
2023-08-03 02:15:00,40Z000001027876T,0,"1,181","0,226",0,0,0
2023-08-03 02:15:00,40Z000001027885S,0,"0,753",0,0,0,"0,414"
2023-08-03 02:15:00,40Z000001233161X,0,"0,413","0,045",0,0,0
2023-08-03 02:15:00,40Z0000013748268,0,"4,188","0,378",0,0,0
2023-08-03 02:15:00,40Z000007706314S,0,"10,25",0,0,0,"0,11"
2023-08-03 02:15:00,40Z000007706315Q,0,"5,42","0,46",0,0,0
2023-08-03 02:15:00,40Z0000078956113,0,0,0,0,"0,001","0,001"
2023-08-03 02:15:00,40Z000007895723T,0,"0,64",0,0,0,"0,538"
2023-08-03 02:15:00,40Z0000081007898,0,"14,38","0,03",0,0,"0,02"
2023-08-03 02:15:00,40Z000008100791L,0,"0,05",0,0,0,"0,35"
2023-08-03 02:15:00,40Z0000379854267,0,"1,632","0,005",0,0,"0,014"
2023-08-03 02:15:00,40Z0000379854275,0,"5,431","0,233",0,0,0
2023-08-03 02:15:00,40Z000055640589A,0,0,0,0,0,0
2023-08-03 02:15:00,40Z000099531620J,0,"1,378","0,149",0,0,0
2023-08-03 02:15:00,40Z000099531621H,0,"1,756",0,0,0,"0,046"
2023-08-03 02:15:00,40Z000099531640D,0,"0,001","0,008",0,0,0
2023-08-03 02:15:00,40Z0001561011717,0,0,0,0,"0,054","0,032"
2023-08-03 02:15:00,40Z000156101300M,0,0,0,0,"0,058","0,027"
2023-08-03 02:15:00,40Z100001140176N,0,"0,803",0,0,0,"0,426"
2023-08-03 02:30:00,40Z000000186720U,0,"0,005",0,0,0,"0,028"
2023-08-03 02:30:00,40Z000001668245U,0,"0,004",0,0,0,"0,015"
2023-08-03 02:30:00,40Z000070752663N,"0,907",0,0,0,"0,015",0
2023-08-03 02:30:00,40Z000000006678L,0,"7,495",0,0,0,"0,505"
2023-08-03 02:30:00,40Z000000006679J,0,"2,266",0,0,0,"1,064"
2023-08-03 02:30:00,40Z000000006682U,0,0,0,0,0,0
2023-08-03 02:30:00,40Z000000006683S,0,"0,012","0,041",0,0,0
2023-08-03 02:30:00,40Z000000006684Q,"1,898",0,0,0,"0,125",0
2023-08-03 02:30:00,40Z000000006686M,0,"3,097","0,229",0,0,0
2023-08-03 02:30:00,40Z000000006687K,0,"3,147","0,485",0,0,0
2023-08-03 02:30:00,40Z000000006688I,0,"1,79",0,0,0,"0,16"
2023-08-03 02:30:00,40Z000000006689G,0,"4,022","0,264",0,0,0
2023-08-03 02:30:00,40Z000000006986A,0,"0,948","0,094",0,0,0
2023-08-03 02:30:00,40Z000000007315F,0,"12,306","0,331",0,0,0
2023-08-03 02:30:00,40Z000000008044F,0,"2,166","0,306",0,0,0
2023-08-03 02:30:00,40Z000000008046B,0,"1,159","0,123",0,0,0
2023-08-03 02:30:00,40Z0000000080479,0,0,0,0,0,0
2023-08-03 02:30:00,40Z000000009920P,0,"6,453","0,259",0,0,0
2023-08-03 02:30:00,40Z000000077651V,0,"1,134",0,0,0,"0,526"
2023-08-03 02:30:00,40Z000000081261V,0,"1,136",0,0,0,"0,529"
2023-08-03 02:30:00,40Z000000099310Z,"0,78",0,0,0,"0,09",0
2023-08-03 02:30:00,40Z000000099623J,"0,011",0,0,0,"0,002",0
2023-08-03 02:30:00,40Z0000007484327,0,"1,78",0,0,0,"0,17"
2023-08-03 02:30:00,40Z000000954315B,0,"1,161","0,1",0,0,0
2023-08-03 02:30:00,40Z000001027858V,0,"1,14","0,212",0,0,0
2023-08-03 02:30:00,40Z000001027876T,0,"1,176","0,222",0,0,0
2023-08-03 02:30:00,40Z000001027885S,0,"0,738",0,0,0,"0,423"
2023-08-03 02:30:00,40Z000001233161X,0,"0,423","0,046",0,0,0
2023-08-03 02:30:00,40Z0000013748268,0,"4,162","0,359",0,0,0
2023-08-03 02:30:00,40Z000007706314S,0,"9,96",0,0,0,"0,21"
2023-08-03 02:30:00,40Z000007706315Q,0,"5,37","0,44",0,0,0
2023-08-03 02:30:00,40Z0000078956113,0,0,0,0,0,0
2023-08-03 02:30:00,40Z000007895723T,0,"0,638",0,0,0,"0,54"
2023-08-03 02:30:00,40Z0000081007898,0,"14,25","0,02",0,0,"0,04"
2023-08-03 02:30:00,40Z000008100791L,0,"0,05",0,0,0,"0,34"
2023-08-03 02:30:00,40Z0000379854267,0,"1,612","0,007",0,0,"0,014"
2023-08-03 02:30:00,40Z0000379854275,0,"5,32","0,206",0,0,0
2023-08-03 02:30:00,40Z000055640589A,0,0,0,0,0,0
2023-08-03 02:30:00,40Z000099531620J,0,"1,376","0,143",0,0,0
2023-08-03 02:30:00,40Z000099531621H,0,"1,756",0,0,0,"0,052"
2023-08-03 02:30:00,40Z000099531640D,0,0,"0,008",0,0,0
2023-08-03 02:30:00,40Z0001561011717,0,0,0,0,"0,05","0,035"
2023-08-03 02:30:00,40Z000156101300M,0,0,0,0,"0,056","0,03"
2023-08-03 02:30:00,40Z100001140176N,0,"0,786",0,0,0,"0,434"
2023-08-03 02:45:00,40Z000000186720U,0,"0,005",0,0,0,"0,027"
2023-08-03 02:45:00,40Z000001668245U,0,"0,003",0,0,0,"0,015"
2023-08-03 02:45:00,40Z000070752663N,"0,903",0,0,0,"0,015",0
2023-08-03 02:45:00,40Z000000006678L,0,"7,317",0,0,0,"0,525"
2023-08-03 02:45:00,40Z000000006679J,0,"2,232",0,0,0,"1,081"
2023-08-03 02:45:00,40Z000000006682U,0,0,0,0,0,0
2023-08-03 02:45:00,40Z000000006683S,0,"0,011","0,042",0,0,0
2023-08-03 02:45:00,40Z000000006684Q,"1,891",0,0,0,"0,129",0
2023-08-03 02:45:00,40Z000000006686M,0,"3,094","0,213",0,0,0
2023-08-03 02:45:00,40Z000000006687K,0,"3,144","0,469",0,0,0
2023-08-03 02:45:00,40Z000000006688I,0,"1,77",0,0,0,"0,17"
2023-08-03 02:45:00,40Z000000006689G,0,"3,996","0,249",0,0,0
2023-08-03 02:45:00,40Z000000006986A,0,"0,841","0,096",0,0,0
2023-08-03 02:45:00,40Z000000007315F,0,"12,218","0,3",0,0,0
2023-08-03 02:45:00,40Z000000008044F,0,"2,156","0,303",0,0,0
2023-08-03 02:45:00,40Z000000008046B,0,"1,164","0,123",0,0,0
2023-08-03 02:45:00,40Z0000000080479,0,0,0,0,0,0
2023-08-03 02:45:00,40Z000000009920P,0,"6,485","0,232",0,0,0
2023-08-03 02:45:00,40Z000000077651V,0,"1,117",0,0,0,"0,533"
2023-08-03 02:45:00,40Z000000081261V,0,"1,12",0,0,0,"0,537"
2023-08-03 02:45:00,40Z000000099310Z,"0,78",0,0,0,"0,09",0
2023-08-03 02:45:00,40Z000000099623J,"0,011",0,0,0,"0,002",0
2023-08-03 02:45:00,40Z0000007484327,0,"1,76",0,0,0,"0,16"
2023-08-03 02:45:00,40Z000000954315B,0,"1,166","0,1",0,0,0
2023-08-03 02:45:00,40Z000001027858V,0,"1,123","0,202",0,0,0
2023-08-03 02:45:00,40Z000001027876T,0,"1,158","0,213",0,0,0
2023-08-03 02:45:00,40Z000001027885S,0,"0,74",0,0,0,"0,42"
2023-08-03 02:45:00,40Z000001233161X,0,"0,417","0,046",0,0,0
2023-08-03 02:45:00,40Z0000013748268,0,"4,136","0,345",0,0,0
2023-08-03 02:45:00,40Z000007706314S,0,"9,86",0,0,0,"0,26"
2023-08-03 02:45:00,40Z000007706315Q,0,"5,29","0,42",0,0,0
2023-08-03 02:45:00,40Z0000078956113,0,0,0,0,"0,001","0,001"
2023-08-03 02:45:00,40Z000007895723T,0,"0,64",0,0,0,"0,534"
2023-08-03 02:45:00,40Z0000081007898,0,"14,15",0,0,0,"0,06"
2023-08-03 02:45:00,40Z000008100791L,0,"0,06",0,0,0,"0,35"
2023-08-03 02:45:00,40Z0000379854267,0,"1,623","0,008",0,0,"0,039"
2023-08-03 02:45:00,40Z0000379854275,0,"5,223","0,183",0,0,0
2023-08-03 02:45:00,40Z000055640589A,0,0,0,0,0,0
2023-08-03 02:45:00,40Z000099531620J,0,"1,379","0,144",0,0,0
2023-08-03 02:45:00,40Z000099531621H,0,"1,76",0,0,0,"0,051"
2023-08-03 02:45:00,40Z000099531640D,0,"0,001","0,008",0,0,0
2023-08-03 02:45:00,40Z0001561011717,0,0,0,0,"0,051","0,034"
2023-08-03 02:45:00,40Z000156101300M,0,0,0,0,"0,06","0,025"
2023-08-03 02:45:00,40Z100001140176N,0,"0,791",0,0,0,"0,433"
2023-08-03 03:00:00,40Z000000186720U,0,"0,006",0,0,0,"0,028"
2023-08-03 03:00:00,40Z000001668245U,0,"0,004",0,0,0,"0,015"
2023-08-03 03:00:00,40Z000070752663N,"0,906",0,0,0,"0,015",0
2023-08-03 03:00:00,40Z000000006678L,0,"7,279",0,0,0,"0,528"
2023-08-03 03:00:00,40Z000000006679J,0,"2,253",0,0,0,"1,087"
2023-08-03 03:00:00,40Z000000006682U,0,0,0,0,0,0
2023-08-03 03:00:00,40Z000000006683S,0,"0,012","0,042",0,0,0
2023-08-03 03:00:00,40Z000000006684Q,"1,893",0,0,0,"0,133",0
2023-08-03 03:00:00,40Z000000006686M,0,"3,052","0,212",0,0,0
2023-08-03 03:00:00,40Z000000006687K,0,"3,102","0,467",0,0,0
2023-08-03 03:00:00,40Z000000006688I,0,"1,77",0,0,0,"0,16"
2023-08-03 03:00:00,40Z000000006689G,0,"3,992","0,253",0,0,0
2023-08-03 03:00:00,40Z000000006986A,0,"1,079","0,095",0,0,0
2023-08-03 03:00:00,40Z000000007315F,0,"12,225","0,308",0,0,0
2023-08-03 03:00:00,40Z000000008044F,0,"2,137","0,3",0,0,0
2023-08-03 03:00:00,40Z000000008046B,0,"1,153","0,121",0,0,0
2023-08-03 03:00:00,40Z0000000080479,0,0,0,0,0,0
2023-08-03 03:00:00,40Z000000009920P,0,"6,444","0,238",0,0,0
2023-08-03 03:00:00,40Z000000077651V,0,"1,128",0,0,0,"0,538"
2023-08-03 03:00:00,40Z000000081261V,0,"1,13",0,0,0,"0,541"
2023-08-03 03:00:00,40Z000000099310Z,"0,77",0,0,0,"0,09",0
2023-08-03 03:00:00,40Z000000099623J,"0,011",0,0,0,"0,002",0
2023-08-03 03:00:00,40Z0000007484327,0,"1,77",0,0,0,"0,16"
2023-08-03 03:00:00,40Z000000954315B,0,"1,155","0,097",0,0,0
2023-08-03 03:00:00,40Z000001027858V,0,"1,108","0,204",0,0,0
2023-08-03 03:00:00,40Z000001027876T,0,"1,143","0,214",0,0,0
2023-08-03 03:00:00,40Z000001027885S,0,"0,739",0,0,0,"0,421"
2023-08-03 03:00:00,40Z000001233161X,0,"0,408","0,044",0,0,0
2023-08-03 03:00:00,40Z0000013748268,0,"4,13","0,349",0,0,0
2023-08-03 03:00:00,40Z000007706314S,0,"9,9",0,0,0,"0,29"
2023-08-03 03:00:00,40Z000007706315Q,0,"5,27","0,42",0,0,0
2023-08-03 03:00:00,40Z0000078956113,0,0,0,0,"0,001","0,001"
2023-08-03 03:00:00,40Z000007895723T,0,"0,631",0,0,0,"0,529"
2023-08-03 03:00:00,40Z0000081007898,0,"13,97","0,01",0,0,"0,08"
2023-08-03 03:00:00,40Z000008100791L,0,"0,06",0,0,0,"0,34"
2023-08-03 03:00:00,40Z0000379854267,0,"1,589","0,006",0,0,"0,044"
2023-08-03 03:00:00,40Z0000379854275,0,"5,158","0,19",0,0,0
2023-08-03 03:00:00,40Z000055640589A,0,0,0,0,0,0
2023-08-03 03:00:00,40Z000099531620J,0,"1,373","0,146",0,0,0
2023-08-03 03:00:00,40Z000099531621H,0,"1,753",0,0,0,"0,049"
2023-08-03 03:00:00,40Z000099531640D,0,"0,001","0,008",0,0,0
2023-08-03 03:00:00,40Z0001561011717,0,0,0,0,"0,05","0,036"
2023-08-03 03:00:00,40Z000156101300M,0,0,0,0,"0,058","0,027"
2023-08-03 03:00:00,40Z100001140176N,0,"0,791",0,0,0,"0,433"
2023-08-03 03:15:00,40Z000000186720U,0,"0,004",0,0,0,"0,029"
2023-08-03 03:15:00,40Z000001668245U,0,"0,004",0,0,0,"0,015"
2023-08-03 03:15:00,40Z000070752663N,"0,91",0,0,"0,001","0,013",0
2023-08-03 03:15:00,40Z000000006678L,0,"7,189",0,0,0,"0,615"
2023-08-03 03:15:00,40Z000000006679J,0,"2,243",0,0,0,"1,097"
2023-08-03 03:15:00,40Z000000006682U,0,0,0,0,0,0
2023-08-03 03:15:00,40Z000000006683S,0,"0,011","0,04",0,0,0
2023-08-03 03:15:00,40Z000000006684Q,"1,891",0,0,0,"0,157",0
2023-08-03 03:15:00,40Z000000006686M,0,"2,999","0,195",0,0,0
2023-08-03 03:15:00,40Z000000006687K,0,"3,048","0,45",0,0,0
2023-08-03 03:15:00,40Z000000006688I,0,"1,75",0,0,0,"0,17"
2023-08-03 03:15:00,40Z000000006689G,0,"3,96","0,229",0,0,0
2023-08-03 03:15:00,40Z000000006986A,0,"0,956","0,089",0,0,0
2023-08-03 03:15:00,40Z000000007315F,0,"12,168","0,256",0,0,0
2023-08-03 03:15:00,40Z000000008044F,0,"2,112","0,285",0,0,0
2023-08-03 03:15:00,40Z000000008046B,0,"1,137","0,119",0,0,0
2023-08-03 03:15:00,40Z0000000080479,0,0,0,0,0,0
2023-08-03 03:15:00,40Z000000009920P,0,"6,409","0,218",0,0,0
2023-08-03 03:15:00,40Z000000077651V,0,"1,123",0,0,0,"0,542"
2023-08-03 03:15:00,40Z000000081261V,0,"1,126",0,0,0,"0,546"
2023-08-03 03:15:00,40Z000000099310Z,"0,78",0,0,0,"0,1",0
2023-08-03 03:15:00,40Z000000099623J,"0,011",0,0,0,"0,002",0
2023-08-03 03:15:00,40Z0000007484327,0,"1,74",0,0,0,"0,17"
2023-08-03 03:15:00,40Z000000954315B,0,"1,14","0,094",0,0,0
2023-08-03 03:15:00,40Z000001027858V,0,"1,1","0,191",0,0,0
2023-08-03 03:15:00,40Z000001027876T,0,"1,135","0,201",0,0,0
2023-08-03 03:15:00,40Z000001027885S,0,"0,742",0,0,0,"0,425"
2023-08-03 03:15:00,40Z000001233161X,0,"0,414","0,045",0,0,0
2023-08-03 03:15:00,40Z0000013748268,0,"4,098","0,324",0,0,0
2023-08-03 03:15:00,40Z000007706314S,0,"9,88",0,0,0,"0,33"
2023-08-03 03:15:00,40Z000007706315Q,0,"5,14","0,36",0,0,0
2023-08-03 03:15:00,40Z0000078956113,0,0,0,0,0,0
2023-08-03 03:15:00,40Z000007895723T,0,"0,632",0,0,0,"0,544"
2023-08-03 03:15:00,40Z0000081007898,0,"13,77",0,0,0,"0,19"
2023-08-03 03:15:00,40Z000008100791L,0,"0,06",0,0,0,"0,34"
2023-08-03 03:15:00,40Z0000379854267,0,"1,582","0,008",0,0,"0,013"
2023-08-03 03:15:00,40Z0000379854275,0,"5,135","0,143",0,0,0
2023-08-03 03:15:00,40Z000055640589A,0,0,0,0,0,0
2023-08-03 03:15:00,40Z000099531620J,0,"1,373","0,139",0,0,0
2023-08-03 03:15:00,40Z000099531621H,0,"1,747",0,0,0,"0,057"
2023-08-03 03:15:00,40Z000099531640D,0,0,"0,007",0,0,0
2023-08-03 03:15:00,40Z0001561011717,0,0,0,0,"0,052","0,033"
2023-08-03 03:15:00,40Z000156101300M,0,0,0,0,"0,053","0,032"
2023-08-03 03:15:00,40Z100001140176N,0,"0,794",0,0,0,"0,438"
2023-08-03 03:30:00,40Z000000186720U,0,"0,005",0,0,0,"0,027"
2023-08-03 03:30:00,40Z000001668245U,0,"0,004",0,0,0,"0,015"
2023-08-03 03:30:00,40Z000070752663N,"0,907",0,0,0,"0,013",0
2023-08-03 03:30:00,40Z000000006678L,0,"7,13",0,0,0,"0,651"
2023-08-03 03:30:00,40Z000000006679J,0,"2,217",0,0,0,"1,102"
2023-08-03 03:30:00,40Z000000006682U,0,0,0,0,0,0
2023-08-03 03:30:00,40Z000000006683S,0,"0,011","0,038",0,0,0
2023-08-03 03:30:00,40Z000000006684Q,"1,912",0,0,0,"0,161",0
2023-08-03 03:30:00,40Z000000006686M,0,"2,978","0,181",0,0,0
2023-08-03 03:30:00,40Z000000006687K,0,"3,026","0,435",0,0,0
2023-08-03 03:30:00,40Z000000006688I,0,"1,74",0,0,0,"0,18"
2023-08-03 03:30:00,40Z000000006689G,0,"3,944","0,228",0,0,0
2023-08-03 03:30:00,40Z000000006986A,0,"0,78","0,082",0,0,0
2023-08-03 03:30:00,40Z000000007315F,0,"12,034","0,153",0,0,0
2023-08-03 03:30:00,40Z000000008044F,0,"2,07","0,248",0,0,0
2023-08-03 03:30:00,40Z000000008046B,0,"1,127","0,105",0,0,0
2023-08-03 03:30:00,40Z0000000080479,0,0,0,0,0,0
2023-08-03 03:30:00,40Z000000009920P,0,"6,399","0,202",0,0,0
2023-08-03 03:30:00,40Z000000077651V,0,"1,109",0,0,0,"0,545"
2023-08-03 03:30:00,40Z000000081261V,0,"1,112",0,0,0,"0,548"
2023-08-03 03:30:00,40Z000000099310Z,"0,78",0,0,0,"0,09",0
2023-08-03 03:30:00,40Z000000099623J,"0,011",0,0,0,"0,002",0
2023-08-03 03:30:00,40Z0000007484327,0,"1,73",0,0,0,"0,17"
2023-08-03 03:30:00,40Z000000954315B,0,"1,128","0,082",0,0,0
2023-08-03 03:30:00,40Z000001027858V,0,"1,081","0,178",0,0,0
2023-08-03 03:30:00,40Z000001027876T,0,"1,115","0,188",0,0,0
2023-08-03 03:30:00,40Z000001027885S,0,"0,76",0,0,0,"0,425"
2023-08-03 03:30:00,40Z000001233161X,0,"0,425","0,046",0,0,0
2023-08-03 03:30:00,40Z0000013748268,0,"4,082","0,322",0,0,0
2023-08-03 03:30:00,40Z000007706314S,0,"9,79",0,0,0,"0,33"
2023-08-03 03:30:00,40Z000007706315Q,0,"5,1","0,31",0,0,0
2023-08-03 03:30:00,40Z0000078956113,0,0,0,0,"0,001","0,001"
2023-08-03 03:30:00,40Z000007895723T,0,"0,63",0,0,0,"0,543"
2023-08-03 03:30:00,40Z0000081007898,0,"13,65",0,0,0,"0,23"
2023-08-03 03:30:00,40Z000008100791L,0,"0,06",0,0,0,"0,34"
2023-08-03 03:30:00,40Z0000379854267,0,"1,56","0,006",0,0,"0,016"
2023-08-03 03:30:00,40Z0000379854275,0,"5,086","0,11",0,0,0
2023-08-03 03:30:00,40Z000055640589A,0,0,0,0,0,0
2023-08-03 03:30:00,40Z000099531620J,0,"1,388","0,135",0,0,0
2023-08-03 03:30:00,40Z000099531621H,0,"1,775",0,0,0,"0,062"
2023-08-03 03:30:00,40Z000099531640D,0,"0,001","0,007",0,0,0
2023-08-03 03:30:00,40Z0001561011717,0,0,0,0,"0,047","0,037"
2023-08-03 03:30:00,40Z000156101300M,0,0,0,0,"0,056","0,028"
2023-08-03 03:30:00,40Z100001140176N,0,"0,815",0,0,0,"0,438"
2023-08-03 03:45:00,40Z000000186720U,0,"0,005",0,0,0,"0,028"
2023-08-03 03:45:00,40Z000001668245U,0,"0,003",0,0,0,"0,015"
2023-08-03 03:45:00,40Z000070752663N,"0,905",0,0,0,"0,014",0
2023-08-03 03:45:00,40Z000000006678L,0,"7,015",0,0,0,"0,717"
2023-08-03 03:45:00,40Z000000006679J,0,"2,162",0,0,0,"1,133"
2023-08-03 03:45:00,40Z000000006682U,0,0,0,0,0,0
2023-08-03 03:45:00,40Z000000006683S,0,"0,011","0,038",0,0,0
2023-08-03 03:45:00,40Z000000006684Q,"1,976",0,0,0,"0,178",0
2023-08-03 03:45:00,40Z000000006686M,0,"2,953","0,169",0,0,0
2023-08-03 03:45:00,40Z000000006687K,0,3,"0,421",0,0,0
2023-08-03 03:45:00,40Z000000006688I,0,"1,72",0,0,0,"0,18"
2023-08-03 03:45:00,40Z000000006689G,0,"3,932","0,221",0,0,0
2023-08-03 03:45:00,40Z000000006986A,0,"0,754","0,079",0,0,0
2023-08-03 03:45:00,40Z000000007315F,0,"11,935","0,051",0,0,0
2023-08-03 03:45:00,40Z000000008044F,0,"2,076","0,256",0,0,0
2023-08-03 03:45:00,40Z000000008046B,0,"1,119","0,104",0,0,0
2023-08-03 03:45:00,40Z0000000080479,0,0,0,0,0,0
2023-08-03 03:45:00,40Z000000009920P,0,"6,437","0,176",0,0,0
2023-08-03 03:45:00,40Z000000077651V,0,"1,082",0,0,0,"0,561"
2023-08-03 03:45:00,40Z000000081261V,0,"1,084",0,0,0,"0,564"
2023-08-03 03:45:00,40Z000000099310Z,"0,77",0,0,0,"0,09",0
2023-08-03 03:45:00,40Z000000099623J,"0,01",0,0,0,"0,002",0
2023-08-03 03:45:00,40Z0000007484327,0,"1,72",0,0,0,"0,18"
2023-08-03 03:45:00,40Z000000954315B,0,"1,122","0,08",0,0,0
2023-08-03 03:45:00,40Z000001027858V,0,"1,072","0,168",0,0,0
2023-08-03 03:45:00,40Z000001027876T,0,"1,105","0,178",0,0,0
2023-08-03 03:45:00,40Z000001027885S,0,"0,728",0,0,0,"0,437"
2023-08-03 03:45:00,40Z000001233161X,0,"0,424","0,043",0,0,0
2023-08-03 03:45:00,40Z0000013748268,0,"4,068","0,315",0,0,0
2023-08-03 03:45:00,40Z000007706314S,0,"9,75",0,0,0,"0,35"
2023-08-03 03:45:00,40Z000007706315Q,0,"5,05","0,27",0,0,0
2023-08-03 03:45:00,40Z0000078956113,0,0,0,0,0,0
2023-08-03 03:45:00,40Z000007895723T,0,"0,582",0,0,0,"0,547"
2023-08-03 03:45:00,40Z0000081007898,0,"13,52",0,0,0,"0,4"
2023-08-03 03:45:00,40Z000008100791L,0,"0,05",0,0,0,"0,34"
2023-08-03 03:45:00,40Z0000379854267,0,"1,561","0,008",0,0,"0,037"
2023-08-03 03:45:00,40Z0000379854275,0,"5,023","0,049",0,0,0
2023-08-03 03:45:00,40Z000055640589A,0,0,0,0,0,0
2023-08-03 03:45:00,40Z000099531620J,0,"1,39","0,13",0,0,0
2023-08-03 03:45:00,40Z000099531621H,0,"1,765",0,0,0,"0,071"
2023-08-03 03:45:00,40Z000099531640D,0,"0,001","0,007",0,0,0
2023-08-03 03:45:00,40Z0001561011717,0,0,0,0,"0,045","0,037"
2023-08-03 03:45:00,40Z000156101300M,0,0,0,0,"0,059","0,024"
2023-08-03 03:45:00,40Z100001140176N,0,"0,778",0,0,0,"0,45"
2023-08-03 04:00:00,40Z000000186720U,0,"0,004",0,0,0,"0,028"
2023-08-03 04:00:00,40Z000001668245U,0,"0,004",0,0,0,"0,015"
2023-08-03 04:00:00,40Z000070752663N,"0,905",0,0,0,"0,013",0
2023-08-03 04:00:00,40Z000000006678L,0,"7,007",0,0,0,"0,738"
2023-08-03 04:00:00,40Z000000006679J,0,"2,104",0,0,0,"1,147"
2023-08-03 04:00:00,40Z000000006682U,0,0,0,0,0,0
2023-08-03 04:00:00,40Z000000006683S,0,"0,011","0,037",0,0,0
2023-08-03 04:00:00,40Z000000006684Q,"2,012",0,0,0,"0,183",0
2023-08-03 04:00:00,40Z000000006686M,0,"2,986","0,159",0,0,0
2023-08-03 04:00:00,40Z000000006687K,0,"3,035","0,41",0,0,0
2023-08-03 04:00:00,40Z000000006688I,0,"1,72",0,0,0,"0,18"
2023-08-03 04:00:00,40Z000000006689G,0,"3,928","0,212",0,0,0
2023-08-03 04:00:00,40Z000000006986A,0,"0,731","0,077",0,0,0
2023-08-03 04:00:00,40Z000000007315F,0,"11,988","0,063",0,0,"0,001"
2023-08-03 04:00:00,40Z000000008044F,0,"2,071","0,262",0,0,0
2023-08-03 04:00:00,40Z000000008046B,0,"1,122","0,106",0,0,0
2023-08-03 04:00:00,40Z0000000080479,0,0,0,0,0,0
2023-08-03 04:00:00,40Z000000009920P,0,"6,346","0,137",0,0,0
2023-08-03 04:00:00,40Z000000077651V,0,"1,053",0,0,0,"0,567"
2023-08-03 04:00:00,40Z000000081261V,0,"1,055",0,0,0,"0,57"
2023-08-03 04:00:00,40Z000000099310Z,"0,78",0,0,0,"0,09",0
2023-08-03 04:00:00,40Z000000099623J,"0,011",0,0,0,"0,002",0
2023-08-03 04:00:00,40Z0000007484327,0,"1,71",0,0,0,"0,18"
2023-08-03 04:00:00,40Z000000954315B,0,"1,123","0,082",0,0,0
2023-08-03 04:00:00,40Z000001027858V,0,"1,07","0,17",0,0,0
2023-08-03 04:00:00,40Z000001027876T,0,"1,104","0,179",0,0,0
2023-08-03 04:00:00,40Z000001027885S,0,"0,722",0,0,0,"0,438"
2023-08-03 04:00:00,40Z000001233161X,0,"0,409","0,038",0,0,0
2023-08-03 04:00:00,40Z0000013748268,0,"4,064","0,306",0,0,0
2023-08-03 04:00:00,40Z000007706314S,0,"9,68",0,0,0,"0,33"
2023-08-03 04:00:00,40Z000007706315Q,0,"5,02","0,25",0,0,0
2023-08-03 04:00:00,40Z0000078956113,0,0,0,0,0,"0,001"
2023-08-03 04:00:00,40Z000007895723T,0,"0,631",0,0,0,"0,544"
2023-08-03 04:00:00,40Z0000081007898,0,"13,46",0,0,0,"0,42"
2023-08-03 04:00:00,40Z000008100791L,0,"0,06",0,0,0,"0,34"
2023-08-03 04:00:00,40Z0000379854267,0,"1,564","0,008",0,0,"0,016"
2023-08-03 04:00:00,40Z0000379854275,0,"4,966","0,037",0,0,0
2023-08-03 04:00:00,40Z000055640589A,0,0,0,0,0,0
2023-08-03 04:00:00,40Z000099531620J,0,"1,379","0,127",0,0,0
2023-08-03 04:00:00,40Z000099531621H,0,"1,762",0,0,0,"0,072"
2023-08-03 04:00:00,40Z000099531640D,0,0,"0,007",0,0,0
2023-08-03 04:00:00,40Z0001561011717,0,0,0,0,"0,049","0,035"
2023-08-03 04:00:00,40Z000156101300M,0,0,0,0,"0,056","0,027"
2023-08-03 04:00:00,40Z100001140176N,0,"0,773",0,0,0,"0,45"
